status,approach,model_slug,device_profile,prompt_strategy,seed,component,count,mean_ms,median_ms,p90_ms,p95_ms,p99_ms,min_ms,max_ms
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,client_e2e,1000,927.9285372309992,731.2594409999999,1943.5228396000002,2482.5230553999995,3345.7987008999994,97.359185,5112.375675
completed,llm_http,qwen3-8b,gpu,one-shot,2401,client_generation_after_first_token,1000,871.1788375159998,678.0344235,1881.5507153,2420.2914598499997,3277.9922191099995,50.340858999999995,5043.511068
completed,llm_http,qwen3-8b,gpu,one-shot,2401,client_output_tokens_per_second,1000,67.04154674197109,72.1570642133969,74.27218308307887,74.57207274187843,74.91450827635585,41.674565038605614,75.24672635116904
completed,llm_http,qwen3-8b,gpu,one-shot,2401,client_ttft,1000,56.74969971500003,53.491586,62.3086172,62.727046949999995,68.04499934,46.285935,68.964408
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,client_e2e,1000,1085.6696353540017,898.044208,2257.4824733,2823.4770532499992,3972.0686613099997,98.39597,5103.340947
completed,llm_http,qwen3-8b,gpu,one-shot,42,client_generation_after_first_token,1000,1030.6791803220003,847.3741835000001,2196.7342939,2772.6734862999997,3909.32027948,50.253296000000006,5040.990739999999
completed,llm_http,qwen3-8b,gpu,one-shot,42,client_output_tokens_per_second,1000,69.33649499218996,72.64669486052806,74.67494404916528,74.92215457015322,75.1283985263908,41.9564609916475,75.28731670754513
completed,llm_http,qwen3-8b,gpu,one-shot,42,client_ttft,1000,54.99045503199996,52.0846745,61.9797278,62.3705529,62.880159770000006,47.601368,68.928719
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,client_e2e,1000,978.9386938399998,782.687407,2079.7644813000006,2558.72990535,3491.8622549599986,129.817251,5137.569619
completed,llm_http,qwen3-8b,gpu,three-shot,1771,client_generation_after_first_token,1000,894.2478702729995,697.385906,1993.7712322000007,2468.2067706499997,3405.4789305199993,50.15707300000001,5051.497281
completed,llm_http,qwen3-8b,gpu,three-shot,1771,client_output_tokens_per_second,1000,62.03208470039158,69.01711133186242,73.18299606868611,73.64338305325535,74.18958732923984,34.8270239930473,74.74351268737523
completed,llm_http,qwen3-8b,gpu,three-shot,1771,client_ttft,1000,84.69082356699992,85.376346,86.89366290000001,90.07082684999999,90.85872217,78.624633,92.850766
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,client_e2e,1000,1064.6626449069993,961.3901715,2154.3353648,2637.2558869000004,3621.5079096699983,118.165358,5136.649781
completed,llm_http,qwen3-8b,gpu,three-shot,2401,client_generation_after_first_token,1000,987.1353388839996,881.3610705,2070.1764948000005,2556.50688055,3535.7476833399987,49.92541,5051.356368
completed,llm_http,qwen3-8b,gpu,three-shot,2401,client_output_tokens_per_second,1000,64.6756287330736,70.78215930015936,73.49385966247893,73.96160465514832,74.34916418561849,36.31307931390213,74.91259577277621
completed,llm_http,qwen3-8b,gpu,three-shot,2401,client_ttft,1000,77.527306023,80.239746,81.6545842,84.98006765,85.78314304,65.587935,86.571861
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,client_e2e,1000,990.0143662840003,822.7034745,1934.0447516000004,2380.9655259499996,3405.507435949998,131.957582,4867.268893
completed,llm_http,qwen3-8b,gpu,three-shot,42,client_generation_after_first_token,1000,903.6613758939993,737.0607325,1847.5717577000003,2294.5876396500003,3314.4930555499986,50.22220799999998,4778.739243
completed,llm_http,qwen3-8b,gpu,three-shot,42,client_output_tokens_per_second,1000,63.77841271718508,69.3261794673831,72.97291292356401,73.4142736302872,74.14806850322468,34.842622355547746,74.57981220681246
completed,llm_http,qwen3-8b,gpu,three-shot,42,client_ttft,1000,86.35299038999995,85.9669605,90.39640560000001,90.8925571,91.71746704,78.85374,98.835318
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,client_e2e,1000,823.4245763759993,522.9774315,1908.3545333000002,2385.690599299996,3724.68769581,87.140148,5062.585197
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,client_generation_after_first_token,1000,780.465744012999,482.150305,1865.2110578000002,2342.140586599996,3673.5864395999997,50.123836,5019.594038
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,68.80422694859736,72.32820200013553,75.36082395175596,75.56392665262408,75.73839366996094,47.791429027768444,75.93652231171347
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,client_ttft,1000,42.95883236299996,42.6154045,49.210081200000005,51.2848588,52.003603580000004,34.57777,64.674141
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,client_e2e,1000,287.8436940759998,166.1115475,584.3516776,943.0897346999998,1526.3953472099997,73.154798,1639.951828
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,client_generation_after_first_token,1000,227.49862269300004,106.31568099999998,523.3241002,882.5575030499997,1467.4664960899995,14.895720000000004,1577.7275459999998
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,client_output_tokens_per_second,1000,169.22336333702907,161.9784910197579,219.73304922343914,228.11966053588367,233.8757038516231,57.16600316754537,234.6148125960846
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,client_ttft,1000,60.34507138299991,60.003688,62.366049,63.2625695,65.90810334999999,57.046136,72.325185
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,client_e2e,1000,205.25469563300015,162.0828875,343.62997950000005,500.61876824999996,1310.4851241599993,72.714385,1639.205544
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,client_generation_after_first_token,1000,144.5514518589998,102.05246600000001,283.24261220000005,440.3250457,1248.7016395399992,14.703039000000004,1578.49151
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,client_output_tokens_per_second,1000,150.93181487464196,159.68957526699418,203.05759992327685,215.9965163929298,232.1248528035154,58.37013969503727,234.6058269892364
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,client_ttft,1000,60.70324377399999,60.256347500000004,63.0683051,64.31823709999999,67.04618483,57.083643,71.640372
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,client_e2e,1000,229.4863219440003,164.30983700000002,418.38206650000006,530.0134289999997,1137.7094771499992,73.162433,1638.409289
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,client_generation_after_first_token,1000,168.6110327420001,102.34478899999999,358.28723010000004,469.0997855499998,1075.709581219999,14.508226999999998,1577.290637
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,client_output_tokens_per_second,1000,162.98836451725157,160.65734212276908,209.81367267090218,217.0974735579993,230.44415546085665,60.538693148325144,234.6389041784888
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,client_ttft,1000,60.875289202,60.5524165,63.3088461,64.52591385,66.75071703999998,56.964923,80.41918
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,client_e2e,1000,394.09757609999986,174.09309050000002,1004.5897952000001,1345.3954063999984,1641.7156550700001,74.637596,1643.567891
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,client_generation_after_first_token,1000,331.54253039199983,110.320547,942.1562529000001,1284.3464273499985,1578.6610754600001,14.248038000000008,1581.092649
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,client_output_tokens_per_second,1000,172.13655534992435,163.30915345645099,228.44151605789875,232.19436009080962,234.17665452256608,54.426959928705905,234.33670488562845
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,client_ttft,1000,62.5550457079999,62.2746095,64.9411487,65.98660145000001,68.77534213999999,58.941491,76.445809
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,client_e2e,1000,448.47805500600043,311.8909545,1012.9259367000002,1411.8920984000001,1640.56692492,75.914235,1644.555677
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,client_generation_after_first_token,1000,386.18875927800025,250.4209155,949.3312699,1343.8052217499999,1578.1201235800002,14.720562999999999,1579.137853
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,client_output_tokens_per_second,1000,188.3932135526209,196.66539556295896,228.6080688262296,232.43760256932222,234.15879829732296,60.45617472647027,234.38563104211403
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,client_ttft,1000,62.2892957279999,61.8745735,64.61408270000001,65.98074700000001,68.50217984000001,59.105973,72.913551
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,client_e2e,1000,330.2861324370001,182.2750095,688.9618123,928.9242360999999,1640.34748685,74.356103,1646.038143
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,client_generation_after_first_token,1000,267.7856931679999,118.3216455,626.5129455000002,865.9195843499998,1578.04050178,14.141652999999998,1579.472413
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,client_output_tokens_per_second,1000,171.63644281534758,166.61460338036716,222.29293984792304,227.25458302477426,233.9995710004913,60.720872367543734,234.20405691182737
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,client_ttft,1000,62.500439268999955,62.212599499999996,64.8364816,65.7584816,68.13911043,58.62938,70.202483
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,client_e2e,1000,219.85841118399995,162.355356,426.2773245,606.8014354999999,1032.20919438,72.890889,1643.766675
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,client_generation_after_first_token,1000,159.3142579540001,102.1420985,365.963369,547.5663588499998,971.99764722,14.810671,1580.7448610000001
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,155.900764336541,160.0932585516907,211.1875879400989,220.2003302119836,229.42890488246408,62.17807534657095,234.7393087019054
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,client_ttft,1000,60.544153230000056,60.2831005,62.643056400000006,63.46595395,66.57575528999999,56.838444,73.459817
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3.5-2b,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,client_e2e,1000,2246.7495169389995,1848.9396115,4662.4761115,4665.990847700001,4671.99477271,401.903159,4672.866409
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,client_generation_after_first_token,1000,2201.198271313001,1801.5736205,4614.591305800001,4618.111428499999,4618.917384010001,360.92496600000004,4619.572251
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,client_output_tokens_per_second,1000,81.15149727054914,81.48883077138072,82.29409478010848,82.32751630828986,82.38872188729334,76.13991855941066,82.48730486867602
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,client_ttft,1000,45.55124562599999,46.658989500000004,48.329668600000005,52.87416355,53.38175926,36.912946,54.553588
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,client_e2e,1000,2192.3949577810017,1771.9031555000001,4670.339044800001,4672.37087705,4673.951755439999,91.520641,4680.404654
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,client_generation_after_first_token,1000,2142.5420460700016,1723.969099,4618.8690935,4619.3889134,4619.96602269,47.499682,4620.3512900000005
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,client_output_tokens_per_second,1000,80.01556744414212,81.12782657219006,82.18908030902627,82.22566044717645,82.28350691970917,49.7760203524192,82.35762733051212
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,client_ttft,1000,49.85291171100002,48.494723,53.506498799999996,53.8270293,59.90272269,43.105002,61.257588
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,client_e2e,1000,2727.1810436649994,2777.788336,4667.4862009,4668.3271739500005,4669.21972954,90.543907,4676.470463
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,client_generation_after_first_token,1000,2679.099156715998,2734.2242355,4614.9541873,4615.260284200001,4615.77532303,47.180125000000004,4615.989105
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,client_output_tokens_per_second,1000,80.4687362394803,81.95374641575133,82.36233589592179,82.40307160011045,82.43045439868978,52.374901683143925,82.43941235344869
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,client_ttft,1000,48.08188694900001,47.8820385,53.088000599999994,53.42190565,53.82971293,42.587069,60.492839
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,client_e2e,1000,2104.1359266939985,1568.3444035,4699.9688903,4701.78945605,4710.21564498,403.258289,4711.957648
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,client_generation_after_first_token,1000,2029.8083438390013,1496.710921,4623.3411382,4624.1365114499995,4624.835922819999,337.445433,4625.380885
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,client_output_tokens_per_second,1000,79.25274208747348,79.6757460810653,81.65079882316303,81.6826731748462,81.72230552186036,70.90691023958492,81.80926252773108
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,client_ttft,1000,74.32758285499995,76.67496,78.0659288,85.18827195,86.13396711000001,64.22352,87.182321
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,client_e2e,1000,2806.839688030001,2564.4786395,4690.3913254,4691.5224895,4700.4945823200005,111.726664,4701.508389
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,client_generation_after_first_token,1000,2741.7123481680005,2503.8543775,4622.731969300001,4623.06986185,4623.54405378,47.561936,4623.842642
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,client_output_tokens_per_second,1000,80.41648594660046,81.17157909733412,81.88699532584347,81.91149862974972,81.93472403842806,43.66319093597566,81.99618588757838
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,client_ttft,1000,65.12733986200003,65.99842000000001,68.2432657,74.93887714999997,77.243926,56.876041,78.066874
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,2401,server_ttft,0,,,,,,,
