status,approach,model_slug,device_profile,prompt_strategy,seed,entity_type,tp,fp,fn,precision,recall,f1
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,NORP,0,25,212,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,ORDINAL,0,2,104,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,ORG,3,27,247,0.1,0.012,0.02142857142857143
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,PERCENT,0,0,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,PERSON,98,744,556,0.1163895486935867,0.14984709480122324,0.1310160427807487
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,PRODUCT,0,0,61,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,QUANTITY,0,0,36,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,TIME,0,3,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,TITLE,0,29,153,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,WORK_OF_ART,0,2,158,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,CARDINAL,3,43,237,0.06521739130434782,0.0125,0.020979020979020983
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,DATE,32,106,311,0.2318840579710145,0.09329446064139942,0.13305613305613304
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,EVENT,0,122,95,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,FAC,0,2,46,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,GPE,11,253,555,0.041666666666666664,0.019434628975265017,0.02650602409638554
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,LANGUAGE,0,11,29,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,LOC,3,187,47,0.015789473684210527,0.06,0.025
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,MONEY,1,7,4,0.125,0.2,0.15384615384615385
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,NORP,4,13,208,0.23529411764705882,0.018867924528301886,0.03493449781659389
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,ORDINAL,0,88,104,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,ORG,8,295,242,0.026402640264026403,0.032,0.028933092224231464
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,PERCENT,0,76,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,PERSON,120,445,534,0.21238938053097345,0.1834862385321101,0.19688269073010664
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,PRODUCT,2,23,59,0.08,0.03278688524590164,0.046511627906976744
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,QUANTITY,2,25,34,0.07407407407407407,0.05555555555555555,0.06349206349206349
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,TIME,0,99,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,TITLE,2,34,151,0.05555555555555555,0.013071895424836602,0.021164021164021166
completed,llm_http,qwen3-1.7b,gpu,one-shot,1771,WORK_OF_ART,7,219,151,0.030973451327433628,0.04430379746835443,0.03645833333333333
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,CARDINAL,18,75,222,0.1935483870967742,0.075,0.1081081081081081
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,DATE,30,233,313,0.11406844106463879,0.08746355685131195,0.09900990099009901
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,EVENT,1,124,94,0.008,0.010526315789473684,0.009090909090909092
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,FAC,0,4,46,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,GPE,48,267,518,0.1523809523809524,0.08480565371024736,0.10896708286038594
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,LANGUAGE,0,53,29,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,LOC,1,245,49,0.0040650406504065045,0.02,0.006756756756756757
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,MONEY,0,26,5,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,NORP,11,47,201,0.1896551724137931,0.05188679245283019,0.08148148148148149
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,ORDINAL,3,112,101,0.02608695652173913,0.028846153846153848,0.027397260273972605
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,ORG,22,356,228,0.0582010582010582,0.088,0.07006369426751592
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,PERCENT,0,100,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,PERSON,118,369,536,0.24229979466119098,0.18042813455657492,0.20683610867659946
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,PRODUCT,2,20,59,0.09090909090909091,0.03278688524590164,0.04819277108433735
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,QUANTITY,3,45,33,0.0625,0.08333333333333333,0.07142857142857144
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,TIME,1,137,3,0.007246376811594203,0.25,0.014084507042253523
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,TITLE,3,41,150,0.06818181818181818,0.0196078431372549,0.030456852791878174
completed,llm_http,qwen3-1.7b,gpu,one-shot,2401,WORK_OF_ART,9,297,149,0.029411764705882353,0.056962025316455694,0.038793103448275856
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,CARDINAL,11,81,229,0.11956521739130435,0.04583333333333333,0.06626506024096385
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,DATE,14,138,329,0.09210526315789473,0.04081632653061224,0.056565656565656555
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,EVENT,0,66,95,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,FAC,0,2,46,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,GPE,61,294,505,0.17183098591549295,0.10777385159010601,0.13246471226927253
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,LANGUAGE,3,33,26,0.08333333333333333,0.10344827586206896,0.09230769230769231
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,LOC,0,244,50,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,MONEY,0,8,5,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,NORP,12,26,200,0.3157894736842105,0.05660377358490566,0.096
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,ORDINAL,2,114,102,0.017241379310344827,0.019230769230769232,0.018181818181818184
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,ORG,13,204,237,0.059907834101382486,0.052,0.055674518201284794
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,PERCENT,0,40,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,PERSON,165,673,489,0.19689737470167065,0.25229357798165136,0.2211796246648794
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,PRODUCT,1,28,60,0.034482758620689655,0.01639344262295082,0.022222222222222223
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,QUANTITY,0,13,36,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,TIME,1,99,3,0.01,0.25,0.019230769230769232
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,TITLE,1,28,152,0.034482758620689655,0.006535947712418301,0.01098901098901099
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,WORK_OF_ART,7,255,151,0.026717557251908396,0.04430379746835443,0.03333333333333333
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,CARDINAL,5,69,235,0.06756756756756757,0.020833333333333332,0.03184713375796178
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,DATE,62,193,281,0.24313725490196078,0.18075801749271136,0.20735785953177255
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,EVENT,6,265,89,0.02214022140221402,0.06315789473684211,0.032786885245901634
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,FAC,0,1,46,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,GPE,19,217,547,0.08050847457627118,0.03356890459363958,0.04738154613466334
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,LANGUAGE,3,29,26,0.09375,0.10344827586206896,0.09836065573770493
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,LOC,3,349,47,0.008522727272727272,0.06,0.014925373134328358
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,MONEY,0,26,5,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,NORP,8,88,204,0.08333333333333333,0.03773584905660377,0.051948051948051945
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,ORDINAL,1,119,103,0.008333333333333333,0.009615384615384616,0.00892857142857143
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,ORG,31,256,219,0.10801393728222997,0.124,0.1154562383612663
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,PERCENT,0,143,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,PERSON,175,719,479,0.19574944071588368,0.26758409785932724,0.2260981912144703
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,PRODUCT,9,66,52,0.12,0.14754098360655737,0.1323529411764706
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,QUANTITY,4,117,32,0.03305785123966942,0.1111111111111111,0.050955414012738856
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,TIME,1,120,3,0.008264462809917356,0.25,0.016000000000000004
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,TITLE,6,67,147,0.0821917808219178,0.0392156862745098,0.05309734513274336
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,WORK_OF_ART,14,421,144,0.03218390804597701,0.08860759493670886,0.047217537942664416
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,CARDINAL,13,53,227,0.19696969696969696,0.05416666666666667,0.08496732026143791
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,DATE,44,236,299,0.15714285714285714,0.1282798833819242,0.14125200642054575
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,EVENT,2,178,93,0.011111111111111112,0.021052631578947368,0.014545454545454547
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,FAC,0,3,46,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,GPE,57,389,509,0.12780269058295965,0.10070671378091872,0.11264822134387352
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,LANGUAGE,3,45,26,0.0625,0.10344827586206896,0.07792207792207793
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,LOC,2,353,48,0.005633802816901409,0.04,0.009876543209876543
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,MONEY,1,52,4,0.018867924528301886,0.2,0.034482758620689655
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,NORP,17,85,195,0.16666666666666666,0.08018867924528301,0.10828025477707005
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,ORDINAL,9,133,95,0.06338028169014084,0.08653846153846154,0.07317073170731707
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,ORG,34,515,216,0.061930783242258654,0.136,0.0851063829787234
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,PERCENT,0,91,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,PERSON,137,235,517,0.3682795698924731,0.20948012232415902,0.26705653021442494
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,PRODUCT,2,30,59,0.0625,0.03278688524590164,0.04301075268817204
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,QUANTITY,8,104,28,0.07142857142857142,0.2222222222222222,0.10810810810810811
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,TIME,1,129,3,0.007692307692307693,0.25,0.014925373134328361
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,TITLE,18,175,135,0.09326424870466321,0.11764705882352941,0.10404624277456648
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,WORK_OF_ART,14,465,144,0.029227557411273485,0.08860759493670886,0.04395604395604395
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,CARDINAL,13,64,227,0.16883116883116883,0.05416666666666667,0.08201892744479496
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,DATE,25,172,318,0.12690355329949238,0.0728862973760933,0.09259259259259259
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,EVENT,0,111,95,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,FAC,0,8,46,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,GPE,91,351,475,0.20588235294117646,0.1607773851590106,0.18055555555555558
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,LANGUAGE,6,75,23,0.07407407407407407,0.20689655172413793,0.1090909090909091
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,LOC,4,406,46,0.00975609756097561,0.08,0.017391304347826087
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,MONEY,0,16,5,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,NORP,7,33,205,0.175,0.0330188679245283,0.05555555555555556
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,ORDINAL,7,162,97,0.04142011834319527,0.0673076923076923,0.05128205128205129
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,ORG,9,284,241,0.030716723549488054,0.036,0.03314917127071823
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,PERCENT,0,74,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,PERSON,226,685,428,0.24807903402854006,0.345565749235474,0.2888178913738019
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,PRODUCT,3,42,58,0.06666666666666667,0.04918032786885246,0.05660377358490566
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,QUANTITY,0,67,36,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,TIME,0,177,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,TITLE,0,47,153,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,WORK_OF_ART,9,702,149,0.012658227848101266,0.056962025316455694,0.020713463751438437
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,CARDINAL,5,59,235,0.078125,0.020833333333333332,0.03289473684210526
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,DATE,4,90,339,0.0425531914893617,0.011661807580174927,0.01830663615560641
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,EVENT,0,37,95,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,FAC,0,1,46,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,GPE,4,203,562,0.01932367149758454,0.007067137809187279,0.01034928848641656
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,LANGUAGE,0,11,29,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,LOC,1,135,49,0.007352941176470588,0.02,0.010752688172043012
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,MONEY,0,9,5,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,NORP,3,9,209,0.25,0.014150943396226415,0.026785714285714288
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,ORDINAL,1,44,103,0.022222222222222223,0.009615384615384616,0.013422818791946312
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,ORG,10,152,240,0.06172839506172839,0.04,0.04854368932038835
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,PERCENT,0,17,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,PERSON,65,368,589,0.15011547344110854,0.09938837920489296,0.11959521619135234
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,PRODUCT,2,27,59,0.06896551724137931,0.03278688524590164,0.044444444444444446
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,QUANTITY,0,6,36,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,TIME,0,52,4,0.0,0.0,0.0
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,TITLE,1,42,152,0.023255813953488372,0.006535947712418301,0.010204081632653062
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,WORK_OF_ART,1,127,157,0.0078125,0.006329113924050633,0.006993006993006993
completed,llm_http,qwen3-14b,gpu,one-shot,1771,CARDINAL,74,112,166,0.3978494623655914,0.30833333333333335,0.3474178403755869
completed,llm_http,qwen3-14b,gpu,one-shot,1771,DATE,114,210,229,0.35185185185185186,0.3323615160349854,0.34182908545727136
completed,llm_http,qwen3-14b,gpu,one-shot,1771,EVENT,27,52,68,0.34177215189873417,0.28421052631578947,0.31034482758620685
completed,llm_http,qwen3-14b,gpu,one-shot,1771,FAC,15,46,31,0.2459016393442623,0.32608695652173914,0.28037383177570097
completed,llm_http,qwen3-14b,gpu,one-shot,1771,GPE,199,193,367,0.5076530612244898,0.35159010600706714,0.4154488517745303
completed,llm_http,qwen3-14b,gpu,one-shot,1771,LANGUAGE,7,15,22,0.3181818181818182,0.2413793103448276,0.27450980392156865
completed,llm_http,qwen3-14b,gpu,one-shot,1771,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-14b,gpu,one-shot,1771,LOC,12,178,38,0.06315789473684211,0.24,0.1
completed,llm_http,qwen3-14b,gpu,one-shot,1771,MONEY,2,4,3,0.3333333333333333,0.4,0.3636363636363636
completed,llm_http,qwen3-14b,gpu,one-shot,1771,NORP,38,19,174,0.6666666666666666,0.1792452830188679,0.2825278810408922
completed,llm_http,qwen3-14b,gpu,one-shot,1771,ORDINAL,32,20,72,0.6153846153846154,0.3076923076923077,0.4102564102564103
completed,llm_http,qwen3-14b,gpu,one-shot,1771,ORG,106,219,144,0.3261538461538461,0.424,0.368695652173913
completed,llm_http,qwen3-14b,gpu,one-shot,1771,PERCENT,2,2,2,0.5,0.5,0.5
completed,llm_http,qwen3-14b,gpu,one-shot,1771,PERSON,418,185,236,0.693200663349917,0.6391437308868502,0.6650755767700874
completed,llm_http,qwen3-14b,gpu,one-shot,1771,PRODUCT,20,54,41,0.2702702702702703,0.32786885245901637,0.2962962962962963
completed,llm_http,qwen3-14b,gpu,one-shot,1771,QUANTITY,9,21,27,0.3,0.25,0.2727272727272727
completed,llm_http,qwen3-14b,gpu,one-shot,1771,TIME,3,11,1,0.21428571428571427,0.75,0.3333333333333333
completed,llm_http,qwen3-14b,gpu,one-shot,1771,TITLE,13,36,140,0.2653061224489796,0.08496732026143791,0.12871287128712872
completed,llm_http,qwen3-14b,gpu,one-shot,1771,WORK_OF_ART,53,72,105,0.424,0.33544303797468356,0.3745583038869258
completed,llm_http,qwen3-14b,gpu,one-shot,2401,CARDINAL,70,85,170,0.45161290322580644,0.2916666666666667,0.35443037974683544
completed,llm_http,qwen3-14b,gpu,one-shot,2401,DATE,189,161,154,0.54,0.5510204081632653,0.5454545454545455
completed,llm_http,qwen3-14b,gpu,one-shot,2401,EVENT,34,60,61,0.3617021276595745,0.35789473684210527,0.3597883597883599
completed,llm_http,qwen3-14b,gpu,one-shot,2401,FAC,15,19,31,0.4411764705882353,0.32608695652173914,0.375
completed,llm_http,qwen3-14b,gpu,one-shot,2401,GPE,241,185,325,0.5657276995305164,0.42579505300353354,0.4858870967741935
completed,llm_http,qwen3-14b,gpu,one-shot,2401,LANGUAGE,11,20,18,0.3548387096774194,0.3793103448275862,0.36666666666666664
completed,llm_http,qwen3-14b,gpu,one-shot,2401,LAW,0,1,6,0.0,0.0,0.0
completed,llm_http,qwen3-14b,gpu,one-shot,2401,LOC,16,120,34,0.11764705882352941,0.32,0.17204301075268819
completed,llm_http,qwen3-14b,gpu,one-shot,2401,MONEY,2,3,3,0.4,0.4,0.4000000000000001
completed,llm_http,qwen3-14b,gpu,one-shot,2401,NORP,55,40,157,0.5789473684210527,0.25943396226415094,0.3583061889250815
completed,llm_http,qwen3-14b,gpu,one-shot,2401,ORDINAL,24,26,80,0.48,0.23076923076923078,0.3116883116883117
completed,llm_http,qwen3-14b,gpu,one-shot,2401,ORG,129,196,121,0.39692307692307693,0.516,0.44869565217391305
completed,llm_http,qwen3-14b,gpu,one-shot,2401,PERCENT,2,3,2,0.4,0.5,0.4444444444444445
completed,llm_http,qwen3-14b,gpu,one-shot,2401,PERSON,391,178,263,0.687170474516696,0.5978593272171254,0.6394112837285364
completed,llm_http,qwen3-14b,gpu,one-shot,2401,PRODUCT,10,27,51,0.2702702702702703,0.16393442622950818,0.20408163265306126
completed,llm_http,qwen3-14b,gpu,one-shot,2401,QUANTITY,11,23,25,0.3235294117647059,0.3055555555555556,0.31428571428571433
completed,llm_http,qwen3-14b,gpu,one-shot,2401,TIME,2,16,2,0.1111111111111111,0.5,0.1818181818181818
completed,llm_http,qwen3-14b,gpu,one-shot,2401,TITLE,18,36,135,0.3333333333333333,0.11764705882352941,0.1739130434782609
completed,llm_http,qwen3-14b,gpu,one-shot,2401,WORK_OF_ART,41,91,117,0.3106060606060606,0.25949367088607594,0.2827586206896552
completed,llm_http,qwen3-14b,gpu,one-shot,42,CARDINAL,94,123,146,0.43317972350230416,0.39166666666666666,0.41137855579868704
completed,llm_http,qwen3-14b,gpu,one-shot,42,DATE,71,261,272,0.21385542168674698,0.20699708454810495,0.21037037037037037
completed,llm_http,qwen3-14b,gpu,one-shot,42,EVENT,8,65,87,0.1095890410958904,0.08421052631578947,0.09523809523809523
completed,llm_http,qwen3-14b,gpu,one-shot,42,FAC,7,53,39,0.11666666666666667,0.15217391304347827,0.13207547169811318
completed,llm_http,qwen3-14b,gpu,one-shot,42,GPE,242,227,324,0.5159914712153518,0.4275618374558304,0.4676328502415458
completed,llm_http,qwen3-14b,gpu,one-shot,42,LANGUAGE,9,14,20,0.391304347826087,0.3103448275862069,0.34615384615384615
completed,llm_http,qwen3-14b,gpu,one-shot,42,LAW,1,0,5,1.0,0.16666666666666666,0.2857142857142857
completed,llm_http,qwen3-14b,gpu,one-shot,42,LOC,5,216,45,0.02262443438914027,0.1,0.03690036900369004
completed,llm_http,qwen3-14b,gpu,one-shot,42,MONEY,1,1,4,0.5,0.2,0.28571428571428575
completed,llm_http,qwen3-14b,gpu,one-shot,42,NORP,53,34,159,0.6091954022988506,0.25,0.35451505016722407
completed,llm_http,qwen3-14b,gpu,one-shot,42,ORDINAL,27,26,77,0.5094339622641509,0.25961538461538464,0.3439490445859873
completed,llm_http,qwen3-14b,gpu,one-shot,42,ORG,82,216,168,0.2751677852348993,0.328,0.2992700729927007
completed,llm_http,qwen3-14b,gpu,one-shot,42,PERCENT,2,2,2,0.5,0.5,0.5
completed,llm_http,qwen3-14b,gpu,one-shot,42,PERSON,344,449,310,0.4337957124842371,0.5259938837920489,0.4754664823773324
completed,llm_http,qwen3-14b,gpu,one-shot,42,PRODUCT,21,28,40,0.42857142857142855,0.3442622950819672,0.38181818181818183
completed,llm_http,qwen3-14b,gpu,one-shot,42,QUANTITY,4,19,32,0.17391304347826086,0.1111111111111111,0.13559322033898305
completed,llm_http,qwen3-14b,gpu,one-shot,42,TIME,3,3,1,0.5,0.75,0.6
completed,llm_http,qwen3-14b,gpu,one-shot,42,TITLE,13,66,140,0.16455696202531644,0.08496732026143791,0.11206896551724138
completed,llm_http,qwen3-14b,gpu,one-shot,42,WORK_OF_ART,46,72,112,0.3898305084745763,0.2911392405063291,0.3333333333333333
completed,llm_http,qwen3-14b,gpu,three-shot,1771,CARDINAL,78,121,162,0.39195979899497485,0.325,0.35535307517084286
completed,llm_http,qwen3-14b,gpu,three-shot,1771,DATE,154,214,189,0.41847826086956524,0.4489795918367347,0.43319268635724334
completed,llm_http,qwen3-14b,gpu,three-shot,1771,EVENT,37,93,58,0.2846153846153846,0.3894736842105263,0.3288888888888889
completed,llm_http,qwen3-14b,gpu,three-shot,1771,FAC,12,43,34,0.21818181818181817,0.2608695652173913,0.2376237623762376
completed,llm_http,qwen3-14b,gpu,three-shot,1771,GPE,208,131,358,0.6135693215339233,0.3674911660777385,0.45966850828729283
completed,llm_http,qwen3-14b,gpu,three-shot,1771,LANGUAGE,8,15,21,0.34782608695652173,0.27586206896551724,0.3076923076923077
completed,llm_http,qwen3-14b,gpu,three-shot,1771,LAW,1,1,5,0.5,0.16666666666666666,0.25
completed,llm_http,qwen3-14b,gpu,three-shot,1771,LOC,19,235,31,0.07480314960629922,0.38,0.12500000000000003
completed,llm_http,qwen3-14b,gpu,three-shot,1771,MONEY,2,3,3,0.4,0.4,0.4000000000000001
completed,llm_http,qwen3-14b,gpu,three-shot,1771,NORP,85,42,127,0.6692913385826772,0.4009433962264151,0.5014749262536873
completed,llm_http,qwen3-14b,gpu,three-shot,1771,ORDINAL,25,22,79,0.5319148936170213,0.2403846153846154,0.3311258278145695
completed,llm_http,qwen3-14b,gpu,three-shot,1771,ORG,143,166,107,0.4627831715210356,0.572,0.5116279069767441
completed,llm_http,qwen3-14b,gpu,three-shot,1771,PERCENT,2,3,2,0.4,0.5,0.4444444444444445
completed,llm_http,qwen3-14b,gpu,three-shot,1771,PERSON,493,214,161,0.6973125884016973,0.753822629969419,0.7244673034533431
completed,llm_http,qwen3-14b,gpu,three-shot,1771,PRODUCT,25,46,36,0.352112676056338,0.4098360655737705,0.3787878787878788
completed,llm_http,qwen3-14b,gpu,three-shot,1771,QUANTITY,12,23,24,0.34285714285714286,0.3333333333333333,0.3380281690140845
completed,llm_http,qwen3-14b,gpu,three-shot,1771,TIME,3,11,1,0.21428571428571427,0.75,0.3333333333333333
completed,llm_http,qwen3-14b,gpu,three-shot,1771,TITLE,48,86,105,0.3582089552238806,0.3137254901960784,0.3344947735191638
completed,llm_http,qwen3-14b,gpu,three-shot,1771,WORK_OF_ART,62,89,96,0.4105960264900662,0.3924050632911392,0.401294498381877
completed,llm_http,qwen3-14b,gpu,three-shot,2401,CARDINAL,91,128,149,0.4155251141552511,0.37916666666666665,0.39651416122004357
completed,llm_http,qwen3-14b,gpu,three-shot,2401,DATE,189,152,154,0.5542521994134897,0.5510204081632653,0.5526315789473684
completed,llm_http,qwen3-14b,gpu,three-shot,2401,EVENT,33,93,62,0.2619047619047619,0.3473684210526316,0.29864253393665163
completed,llm_http,qwen3-14b,gpu,three-shot,2401,FAC,12,45,34,0.21052631578947367,0.2608695652173913,0.23300970873786409
